DATE,LEV
8/14/1983,70.68688288
8/15/1983,70.68688288
8/16/1983,70.68688288
8/17/1983,70.68688288
8/18/1983,70.68688288
8/19/1983,70.68688288
8/20/1983,70.68688288
8/21/1983,70.68688288
8/22/1983,70.68688288
8/23/1983,70.68688288
8/24/1983,70.68688288
8/25/1983,70.68688288
8/26/1983,70.68688288
8/27/1983,70.68688288
8/28/1983,70.68688288
8/29/1983,70.68688288
8/30/1983,70.68688288
8/31/1983,70.68688288
9/1/1983,70.68688288
9/2/1983,70.68688288
9/3/1983,70.68688288
9/4/1983,70.68688288
9/5/1983,70.68688288
9/6/1983,70.68688288
9/7/1983,70.68688288
9/8/1983,70.68688288
9/9/1983,70.68688288
9/10/1983,70.68688288
9/11/1983,70.68688288
9/12/1983,70.68688288
9/13/1983,70.68688288
9/14/1983,70.68688288
9/15/1983,70.68688288
9/16/1983,70.68688288
9/17/1983,70.68688288
9/18/1983,70.68688288
9/19/1983,70.68688288
9/20/1983,70.68688288
9/21/1983,70.68688288
9/22/1983,70.68688288
9/23/1983,70.68688288
9/24/1983,70.68688288
9/25/1983,70.68688288
9/26/1983,70.68688288
9/27/1983,70.68688288
9/28/1983,70.68688288
9/29/1983,70.68688288
9/30/1983,70.68688288
10/1/1983,76.50870389
10/2/1983,76.50870389
10/3/1983,76.50870389
10/4/1983,76.50870389
10/5/1983,76.50870389
10/6/1983,76.50870389
10/7/1983,76.50870389
10/8/1983,76.50870389
10/9/1983,76.50870389
10/10/1983,76.50870389
10/11/1983,76.50870389
10/12/1983,76.50870389
10/13/1983,76.50870389
10/14/1983,76.50870389
10/15/1983,76.50870389
10/16/1983,76.50870389
10/17/1983,76.50870389
10/18/1983,76.50870389
10/19/1983,76.50870389
10/20/1983,76.50870389
10/21/1983,76.50870389
10/22/1983,76.50870389
10/23/1983,76.50870389
10/24/1983,76.50870389
10/25/1983,76.50870389
10/26/1983,76.50870389
10/27/1983,76.50870389
10/28/1983,76.50870389
10/29/1983,76.50870389
10/30/1983,76.50870389
10/31/1983,76.50870389
11/1/1983,76.50870389
11/2/1983,76.50870389
11/3/1983,76.50870389
11/4/1983,76.50870389
11/5/1983,76.50870389
11/6/1983,76.50870389
11/7/1983,76.50870389
11/8/1983,76.50870389
11/9/1983,76.50870389
11/10/1983,76.50870389
11/11/1983,76.50870389
11/12/1983,76.50870389
11/13/1983,76.50870389
11/14/1983,76.50870389
11/15/1983,76.50870389
11/16/1983,76.50870389
11/17/1983,76.50870389
11/18/1983,76.50870389
11/19/1983,76.50870389
11/20/1983,76.50870389
11/21/1983,76.50870389
11/22/1983,76.50870389
11/23/1983,76.50870389
11/24/1983,76.50870389
11/25/1983,76.50870389
11/26/1983,76.50870389
11/27/1983,76.50870389
11/28/1983,76.50870389
11/29/1983,76.50870389
11/30/1983,76.50870389
12/1/1983,76.50870389
12/2/1983,76.50870389
12/3/1983,76.50870389
12/4/1983,76.50870389
12/5/1983,76.50870389
12/6/1983,76.50870389
12/7/1983,76.50870389
12/8/1983,76.50870389
12/9/1983,76.50870389
12/10/1983,76.50870389
12/11/1983,76.50870389
12/12/1983,76.50870389
12/13/1983,76.50870389
12/14/1983,76.50870389
12/15/1983,76.50870389
12/16/1983,76.50870389
12/17/1983,76.50870389
12/18/1983,76.50870389
12/19/1983,76.50870389
12/20/1983,76.50870389
12/21/1983,76.50870389
12/22/1983,76.50870389
12/23/1983,76.50870389
12/24/1983,76.50870389
12/25/1983,76.50870389
12/26/1983,76.50870389
12/27/1983,76.50870389
12/28/1983,76.50870389
12/29/1983,76.50870389
12/30/1983,76.50870389
12/31/1983,76.50870389
1/1/1984,84.57590591
1/2/1984,84.57590591
1/3/1984,84.57590591
1/4/1984,84.57590591
1/5/1984,84.57590591
1/6/1984,84.57590591
1/7/1984,84.57590591
1/8/1984,84.57590591
1/9/1984,84.57590591
1/10/1984,84.57590591
1/11/1984,84.57590591
1/12/1984,84.57590591
1/13/1984,84.57590591
1/14/1984,84.57590591
1/15/1984,84.57590591
1/16/1984,84.57590591
1/17/1984,84.57590591
1/18/1984,84.57590591
1/19/1984,84.57590591
1/20/1984,84.57590591
1/21/1984,84.57590591
1/22/1984,84.57590591
1/23/1984,84.57590591
1/24/1984,84.57590591
1/25/1984,84.57590591
1/26/1984,84.57590591
1/27/1984,84.57590591
1/28/1984,84.57590591
1/29/1984,84.57590591
1/30/1984,84.57590591
1/31/1984,84.57590591
2/1/1984,84.57590591
2/2/1984,84.57590591
2/3/1984,84.57590591
2/4/1984,84.57590591
2/5/1984,84.57590591
2/6/1984,84.57590591
2/7/1984,84.57590591
2/8/1984,84.57590591
2/9/1984,84.57590591
2/10/1984,84.57590591
2/11/1984,84.57590591
2/12/1984,84.57590591
2/13/1984,84.57590591
2/14/1984,84.57590591
2/15/1984,84.57590591
2/16/1984,84.57590591
2/17/1984,84.57590591
2/18/1984,84.57590591
2/19/1984,84.57590591
2/20/1984,84.57590591
2/21/1984,84.57590591
2/22/1984,84.57590591
2/23/1984,84.57590591
2/24/1984,84.57590591
2/25/1984,84.57590591
2/26/1984,84.57590591
2/27/1984,84.57590591
2/28/1984,84.57590591
2/29/1984,84.57590591
3/1/1984,84.57590591
3/2/1984,84.57590591
3/3/1984,84.57590591
3/4/1984,84.57590591
3/5/1984,84.57590591
3/6/1984,84.57590591
3/7/1984,84.57590591
3/8/1984,84.57590591
3/9/1984,84.57590591
3/10/1984,84.57590591
3/11/1984,84.57590591
3/12/1984,84.57590591
3/13/1984,84.57590591
3/14/1984,84.57590591
3/15/1984,84.57590591
3/16/1984,84.57590591
3/17/1984,84.57590591
3/18/1984,84.57590591
3/19/1984,84.57590591
3/20/1984,84.57590591
3/21/1984,84.57590591
3/22/1984,84.57590591
3/23/1984,84.57590591
3/24/1984,84.57590591
3/25/1984,84.57590591
3/26/1984,84.57590591
3/27/1984,84.57590591
3/28/1984,84.57590591
3/29/1984,84.57590591
3/30/1984,84.57590591
3/31/1984,84.57590591
4/1/1984,92.83755982
4/2/1984,92.83755982
4/3/1984,92.83755982
4/4/1984,92.83755982
4/5/1984,92.83755982
4/6/1984,92.83755982
4/7/1984,92.83755982
4/8/1984,92.83755982
4/9/1984,92.83755982
4/10/1984,92.83755982
4/11/1984,92.83755982
4/12/1984,92.83755982
4/13/1984,92.83755982
4/14/1984,92.83755982
4/15/1984,92.83755982
4/16/1984,92.83755982
4/17/1984,92.83755982
4/18/1984,92.83755982
4/19/1984,92.83755982
4/20/1984,92.83755982
4/21/1984,92.83755982
4/22/1984,92.83755982
4/23/1984,92.83755982
4/24/1984,92.83755982
4/25/1984,92.83755982
4/26/1984,92.83755982
4/27/1984,92.83755982
4/28/1984,92.83755982
4/29/1984,92.83755982
4/30/1984,92.83755982
5/1/1984,92.83755982
5/2/1984,92.83755982
5/3/1984,92.83755982
5/4/1984,92.83755982
5/5/1984,92.83755982
5/6/1984,92.83755982
5/7/1984,92.83755982
5/8/1984,92.83755982
5/9/1984,92.83755982
5/10/1984,92.83755982
5/11/1984,92.83755982
5/12/1984,92.83755982
5/13/1984,92.83755982
5/14/1984,92.83755982
5/15/1984,92.83755982
5/16/1984,92.83755982
5/17/1984,92.83755982
5/18/1984,92.83755982
5/19/1984,92.83755982
5/20/1984,92.83755982
5/21/1984,92.83755982
5/22/1984,92.83755982
5/23/1984,92.83755982
5/24/1984,92.83755982
5/25/1984,92.83755982
5/26/1984,92.83755982
5/27/1984,92.83755982
5/28/1984,92.83755982
5/29/1984,92.83755982
5/30/1984,92.83755982
5/31/1984,92.83755982
6/1/1984,92.83755982
6/2/1984,92.83755982
6/3/1984,92.83755982
6/4/1984,92.83755982
6/5/1984,92.83755982
6/6/1984,92.83755982
6/7/1984,92.83755982
6/8/1984,92.83755982
6/9/1984,92.83755982
6/10/1984,92.83755982
6/11/1984,92.83755982
6/12/1984,92.83755982
6/13/1984,92.83755982
6/14/1984,92.83755982
6/15/1984,92.83755982
6/16/1984,92.83755982
6/17/1984,92.83755982
6/18/1984,92.83755982
6/19/1984,92.83755982
6/20/1984,92.83755982
6/21/1984,92.83755982
6/22/1984,92.83755982
6/23/1984,92.83755982
6/24/1984,92.83755982
6/25/1984,92.83755982
6/26/1984,92.83755982
6/27/1984,92.83755982
6/28/1984,92.83755982
6/29/1984,92.83755982
6/30/1984,92.83755982
7/1/1984,90.10499702
7/2/1984,90.10499702
7/3/1984,90.10499702
7/4/1984,90.10499702
7/5/1984,90.10499702
7/6/1984,90.10499702
7/7/1984,90.10499702
7/8/1984,90.10499702
7/9/1984,90.10499702
7/10/1984,90.10499702
7/11/1984,90.10499702
7/12/1984,90.10499702
7/13/1984,90.10499702
7/14/1984,90.10499702
7/15/1984,90.10499702
7/16/1984,90.10499702
7/17/1984,90.10499702
7/18/1984,90.10499702
7/19/1984,90.10499702
7/20/1984,90.10499702
7/21/1984,90.10499702
7/22/1984,90.10499702
7/23/1984,90.10499702
7/24/1984,90.10499702
7/25/1984,90.10499702
7/26/1984,90.10499702
7/27/1984,90.10499702
7/28/1984,90.10499702
7/29/1984,90.10499702
7/30/1984,90.10499702
7/31/1984,90.10499702
8/1/1984,90.10499702
8/2/1984,90.10499702
8/3/1984,90.10499702
8/4/1984,90.10499702
8/5/1984,90.10499702
8/6/1984,90.10499702
8/7/1984,90.10499702
8/8/1984,90.10499702
8/9/1984,90.10499702
8/10/1984,90.10499702
8/11/1984,90.10499702
8/12/1984,90.10499702
8/13/1984,90.10499702
8/14/1984,90.10499702
8/15/1984,90.10499702
8/16/1984,90.10499702
8/17/1984,90.10499702
8/18/1984,90.10499702
8/19/1984,90.10499702
8/20/1984,90.10499702
8/21/1984,90.10499702
8/22/1984,90.10499702
8/23/1984,90.10499702
8/24/1984,90.10499702
8/25/1984,90.10499702
8/26/1984,90.10499702
8/27/1984,90.10499702
8/28/1984,90.10499702
8/29/1984,90.10499702
8/30/1984,90.10499702
8/31/1984,90.10499702
9/1/1984,90.10499702
9/2/1984,90.10499702
9/3/1984,90.10499702
9/4/1984,90.10499702
9/5/1984,90.10499702
9/6/1984,90.10499702
9/7/1984,90.10499702
9/8/1984,90.10499702
9/9/1984,90.10499702
9/10/1984,90.10499702
9/11/1984,90.10499702
9/12/1984,90.10499702
9/13/1984,90.10499702
9/14/1984,90.10499702
9/15/1984,90.10499702
9/16/1984,90.10499702
9/17/1984,90.10499702
9/18/1984,90.10499702
9/19/1984,90.10499702
9/20/1984,90.10499702
9/21/1984,90.10499702
9/22/1984,90.10499702
9/23/1984,90.10499702
9/24/1984,90.10499702
9/25/1984,90.10499702
9/26/1984,90.10499702
9/27/1984,90.10499702
9/28/1984,90.10499702
9/29/1984,90.10499702
9/30/1984,90.10499702
10/1/1984,93.86380608
10/2/1984,93.86380608
10/3/1984,93.86380608
10/4/1984,93.86380608
10/5/1984,93.86380608
10/6/1984,93.86380608
10/7/1984,93.86380608
10/8/1984,93.86380608
10/9/1984,93.86380608
10/10/1984,93.86380608
10/11/1984,93.86380608
10/12/1984,93.86380608
10/13/1984,93.86380608
10/14/1984,93.86380608
10/15/1984,93.86380608
10/16/1984,93.86380608
10/17/1984,93.86380608
10/18/1984,93.86380608
10/19/1984,93.86380608
10/20/1984,93.86380608
10/21/1984,93.86380608
10/22/1984,93.86380608
10/23/1984,93.86380608
10/24/1984,93.86380608
10/25/1984,93.86380608
10/26/1984,93.86380608
10/27/1984,93.86380608
10/28/1984,93.86380608
10/29/1984,93.86380608
10/30/1984,93.86380608
10/31/1984,93.86380608
11/1/1984,93.86380608
11/2/1984,93.86380608
11/3/1984,93.86380608
11/4/1984,93.86380608
11/5/1984,93.86380608
11/6/1984,93.86380608
11/7/1984,93.86380608
11/8/1984,93.86380608
11/9/1984,93.86380608
11/10/1984,93.86380608
11/11/1984,93.86380608
11/12/1984,93.86380608
11/13/1984,93.86380608
11/14/1984,93.86380608
11/15/1984,93.86380608
11/16/1984,93.86380608
11/17/1984,93.86380608
11/18/1984,93.86380608
11/19/1984,93.86380608
11/20/1984,93.86380608
11/21/1984,93.86380608
11/22/1984,93.86380608
11/23/1984,93.86380608
11/24/1984,93.86380608
11/25/1984,93.86380608
11/26/1984,93.86380608
11/27/1984,93.86380608
11/28/1984,93.86380608
11/29/1984,93.86380608
11/30/1984,93.86380608
12/1/1984,93.86380608
12/2/1984,93.86380608
12/3/1984,93.86380608
12/4/1984,93.86380608
12/5/1984,93.86380608
12/6/1984,93.86380608
12/7/1984,93.86380608
12/8/1984,93.86380608
12/9/1984,93.86380608
12/10/1984,93.86380608
12/11/1984,93.86380608
12/12/1984,93.86380608
12/13/1984,93.86380608
12/14/1984,93.86380608
12/15/1984,93.86380608
12/16/1984,93.86380608
12/17/1984,93.86380608
12/18/1984,93.86380608
12/19/1984,93.86380608
12/20/1984,93.86380608
12/21/1984,93.86380608
12/22/1984,93.86380608
12/23/1984,93.86380608
12/24/1984,93.86380608
12/25/1984,93.86380608
12/26/1984,93.86380608
12/27/1984,93.86380608
12/28/1984,93.86380608
12/29/1984,93.86380608
12/30/1984,93.86380608
12/31/1984,93.86380608
1/1/1985,88.94203553
1/2/1985,88.94203553
1/3/1985,88.94203553
1/4/1985,88.94203553
1/5/1985,88.94203553
1/6/1985,88.94203553
1/7/1985,88.94203553
1/8/1985,88.94203553
1/9/1985,88.94203553
1/10/1985,88.94203553
1/11/1985,88.94203553
1/12/1985,88.94203553
1/13/1985,88.94203553
1/14/1985,88.94203553
1/15/1985,88.94203553
1/16/1985,88.94203553
1/17/1985,88.94203553
1/18/1985,88.94203553
1/19/1985,88.94203553
1/20/1985,88.94203553
1/21/1985,88.94203553
1/22/1985,88.94203553
1/23/1985,88.94203553
1/24/1985,88.94203553
1/25/1985,88.94203553
1/26/1985,88.94203553
1/27/1985,88.94203553
1/28/1985,88.94203553
1/29/1985,88.94203553
1/30/1985,88.94203553
1/31/1985,88.94203553
2/1/1985,88.94203553
2/2/1985,88.94203553
2/3/1985,88.94203553
2/4/1985,88.94203553
2/5/1985,88.94203553
2/6/1985,88.94203553
2/7/1985,88.94203553
2/8/1985,88.94203553
2/9/1985,88.94203553
2/10/1985,88.94203553
2/11/1985,88.94203553
2/12/1985,88.94203553
2/13/1985,88.94203553
2/14/1985,88.94203553
2/15/1985,88.94203553
2/16/1985,88.94203553
2/17/1985,88.94203553
2/18/1985,88.94203553
2/19/1985,88.94203553
2/20/1985,88.94203553
2/21/1985,88.94203553
2/22/1985,88.94203553
2/23/1985,88.94203553
2/24/1985,88.94203553
2/25/1985,88.94203553
2/26/1985,88.94203553
2/27/1985,88.94203553
2/28/1985,88.94203553
3/1/1985,88.94203553
3/2/1985,88.94203553
3/3/1985,88.94203553
3/4/1985,88.94203553
3/5/1985,88.94203553
3/6/1985,88.94203553
3/7/1985,88.94203553
3/8/1985,88.94203553
3/9/1985,88.94203553
3/10/1985,88.94203553
3/11/1985,88.94203553
3/12/1985,88.94203553
3/13/1985,88.94203553
3/14/1985,88.94203553
3/15/1985,88.94203553
3/16/1985,88.94203553
3/17/1985,88.94203553
3/18/1985,88.94203553
3/19/1985,88.94203553
3/20/1985,88.94203553
3/21/1985,88.94203553
3/22/1985,88.94203553
3/23/1985,88.94203553
3/24/1985,88.94203553
3/25/1985,88.94203553
3/26/1985,88.94203553
3/27/1985,88.94203553
3/28/1985,88.94203553
3/29/1985,88.94203553
3/30/1985,88.94203553
3/31/1985,88.94203553
4/1/1985,87.59164243
4/2/1985,87.59164243
4/3/1985,87.59164243
4/4/1985,87.59164243
4/5/1985,87.59164243
4/6/1985,87.59164243
4/7/1985,87.59164243
4/8/1985,87.59164243
4/9/1985,87.59164243
4/10/1985,87.59164243
4/11/1985,87.59164243
4/12/1985,87.59164243
4/13/1985,87.59164243
4/14/1985,87.59164243
4/15/1985,87.59164243
4/16/1985,87.59164243
4/17/1985,87.59164243
4/18/1985,87.59164243
4/19/1985,87.59164243
4/20/1985,87.59164243
4/21/1985,87.59164243
4/22/1985,87.59164243
4/23/1985,87.59164243
4/24/1985,87.59164243
4/25/1985,87.59164243
4/26/1985,87.59164243
4/27/1985,87.59164243
4/28/1985,87.59164243
4/29/1985,87.59164243
4/30/1985,87.59164243
5/1/1985,87.59164243
5/2/1985,87.59164243
5/3/1985,87.59164243
5/4/1985,87.59164243
5/5/1985,87.59164243
5/6/1985,87.59164243
5/7/1985,87.59164243
5/8/1985,87.59164243
5/9/1985,87.59164243
5/10/1985,87.59164243
5/11/1985,87.59164243
5/12/1985,87.59164243
5/13/1985,87.59164243
5/14/1985,87.59164243
5/15/1985,87.59164243
5/16/1985,87.59164243
5/17/1985,87.59164243
5/18/1985,87.59164243
5/19/1985,87.59164243
5/20/1985,87.59164243
5/21/1985,87.59164243
5/22/1985,87.59164243
5/23/1985,87.59164243
5/24/1985,87.59164243
5/25/1985,87.59164243
5/26/1985,87.59164243
5/27/1985,87.59164243
5/28/1985,87.59164243
5/29/1985,87.59164243
5/30/1985,87.59164243
5/31/1985,87.59164243
6/1/1985,87.59164243
6/2/1985,87.59164243
6/3/1985,87.59164243
6/4/1985,87.59164243
6/5/1985,87.59164243
6/6/1985,87.59164243
6/7/1985,87.59164243
6/8/1985,87.59164243
6/9/1985,87.59164243
6/10/1985,87.59164243
6/11/1985,87.59164243
6/12/1985,87.59164243
6/13/1985,87.59164243
6/14/1985,87.59164243
6/15/1985,87.59164243
6/16/1985,87.59164243
6/17/1985,87.59164243
6/18/1985,87.59164243
6/19/1985,87.59164243
6/20/1985,87.59164243
6/21/1985,87.59164243
6/22/1985,87.59164243
6/23/1985,87.59164243
6/24/1985,87.59164243
6/25/1985,87.59164243
6/26/1985,87.59164243
6/27/1985,87.59164243
6/28/1985,87.59164243
6/29/1985,87.59164243
6/30/1985,87.59164243
7/1/1985,94.92635232
7/2/1985,94.92635232
7/3/1985,94.92635232
7/4/1985,94.92635232
7/5/1985,94.92635232
7/6/1985,94.92635232
7/7/1985,94.92635232
7/8/1985,94.92635232
7/9/1985,94.92635232
7/10/1985,94.92635232
7/11/1985,94.92635232
7/12/1985,94.92635232
7/13/1985,94.92635232
7/14/1985,94.92635232
7/15/1985,94.92635232
7/16/1985,94.92635232
7/17/1985,94.92635232
7/18/1985,94.92635232
7/19/1985,94.92635232
7/20/1985,94.92635232
7/21/1985,94.92635232
7/22/1985,94.92635232
7/23/1985,94.92635232
7/24/1985,94.92635232
7/25/1985,94.92635232
7/26/1985,94.92635232
7/27/1985,94.92635232
7/28/1985,94.92635232
7/29/1985,94.92635232
7/30/1985,94.92635232
7/31/1985,94.92635232
8/1/1985,94.92635232
8/2/1985,94.92635232
8/3/1985,94.92635232
8/4/1985,94.92635232
8/5/1985,94.92635232
8/6/1985,94.92635232
8/7/1985,94.92635232
8/8/1985,94.92635232
8/9/1985,94.92635232
8/10/1985,94.92635232
8/11/1985,94.92635232
8/12/1985,94.92635232
8/13/1985,94.92635232
8/14/1985,94.92635232
8/15/1985,94.92635232
8/16/1985,94.92635232
8/17/1985,94.92635232
8/18/1985,94.92635232
8/19/1985,94.92635232
8/20/1985,94.92635232
8/21/1985,94.92635232
8/22/1985,94.92635232
8/23/1985,94.92635232
8/24/1985,94.92635232
8/25/1985,94.92635232
8/26/1985,94.92635232
8/27/1985,94.92635232
8/28/1985,94.92635232
8/29/1985,94.92635232
8/30/1985,94.92635232
8/31/1985,94.92635232
9/1/1985,94.92635232
9/2/1985,94.92635232
9/3/1985,94.92635232
9/4/1985,94.92635232
9/5/1985,94.92635232
9/6/1985,94.92635232
9/7/1985,94.92635232
9/8/1985,94.92635232
9/9/1985,94.92635232
9/10/1985,94.92635232
9/11/1985,94.92635232
9/12/1985,94.92635232
9/13/1985,94.92635232
9/14/1985,94.92635232
9/15/1985,94.92635232
9/16/1985,94.92635232
9/17/1985,94.92635232
9/18/1985,94.92635232
9/19/1985,94.92635232
9/20/1985,94.92635232
9/21/1985,94.92635232
9/22/1985,94.92635232
9/23/1985,94.92635232
9/24/1985,94.92635232
9/25/1985,94.92635232
9/26/1985,94.92635232
9/27/1985,94.92635232
9/28/1985,94.92635232
9/29/1985,94.92635232
9/30/1985,94.92635232
10/1/1985,85.49930092
10/2/1985,85.49930092
10/3/1985,85.49930092
10/4/1985,85.49930092
10/5/1985,85.49930092
10/6/1985,85.49930092
10/7/1985,85.49930092
10/8/1985,85.49930092
10/9/1985,85.49930092
10/10/1985,85.49930092
10/11/1985,85.49930092
10/12/1985,85.49930092
10/13/1985,85.49930092
10/14/1985,85.49930092
10/15/1985,85.49930092
10/16/1985,85.49930092
10/17/1985,85.49930092
10/18/1985,85.49930092
10/19/1985,85.49930092
10/20/1985,85.49930092
10/21/1985,85.49930092
10/22/1985,85.49930092
10/23/1985,85.49930092
10/24/1985,85.49930092
10/25/1985,85.49930092
10/26/1985,85.49930092
10/27/1985,85.49930092
10/28/1985,85.49930092
10/29/1985,85.49930092
10/30/1985,85.49930092
10/31/1985,85.49930092
11/1/1985,85.49930092
11/2/1985,85.49930092
11/3/1985,85.49930092
11/4/1985,85.49930092
11/5/1985,85.49930092
11/6/1985,85.49930092
11/7/1985,85.49930092
11/8/1985,85.49930092
11/9/1985,85.49930092
11/10/1985,85.49930092
11/11/1985,85.49930092
11/12/1985,85.49930092
11/13/1985,85.49930092
11/14/1985,85.49930092
11/15/1985,85.49930092
11/16/1985,85.49930092
11/17/1985,85.49930092
11/18/1985,85.49930092
11/19/1985,85.49930092
11/20/1985,85.49930092
11/21/1985,85.49930092
11/22/1985,85.49930092
11/23/1985,85.49930092
11/24/1985,85.49930092
11/25/1985,85.49930092
11/26/1985,85.49930092
11/27/1985,85.49930092
11/28/1985,85.49930092
11/29/1985,85.49930092
11/30/1985,85.49930092
12/1/1985,85.49930092
12/2/1985,85.49930092
12/3/1985,85.49930092
12/4/1985,85.49930092
12/5/1985,85.49930092
12/6/1985,85.49930092
12/7/1985,85.49930092
12/8/1985,85.49930092
12/9/1985,85.49930092
12/10/1985,85.49930092
12/11/1985,85.49930092
12/12/1985,85.49930092
12/13/1985,85.49930092
12/14/1985,85.49930092
12/15/1985,85.49930092
12/16/1985,85.49930092
12/17/1985,85.49930092
12/18/1985,85.49930092
12/19/1985,85.49930092
12/20/1985,85.49930092
12/21/1985,85.49930092
12/22/1985,85.49930092
12/23/1985,85.49930092
12/24/1985,85.49930092
12/25/1985,85.49930092
12/26/1985,85.49930092
12/27/1985,85.49930092
12/28/1985,85.49930092
12/29/1985,85.49930092
12/30/1985,85.49930092
12/31/1985,85.49930092
1/1/1986,78.7615252
1/2/1986,78.7615252
1/3/1986,78.7615252
1/4/1986,78.7615252
1/5/1986,78.7615252
1/6/1986,78.7615252
1/7/1986,78.7615252
1/8/1986,78.7615252
1/9/1986,78.7615252
1/10/1986,78.7615252
1/11/1986,78.7615252
1/12/1986,78.7615252
1/13/1986,78.7615252
1/14/1986,78.7615252
1/15/1986,78.7615252
1/16/1986,78.7615252
1/17/1986,78.7615252
1/18/1986,78.7615252
1/19/1986,78.7615252
1/20/1986,78.7615252
1/21/1986,78.7615252
1/22/1986,78.7615252
1/23/1986,78.7615252
1/24/1986,78.7615252
1/25/1986,78.7615252
1/26/1986,78.7615252
1/27/1986,78.7615252
1/28/1986,78.7615252
1/29/1986,78.7615252
1/30/1986,78.7615252
1/31/1986,78.7615252
2/1/1986,78.7615252
2/2/1986,78.7615252
2/3/1986,78.7615252
2/4/1986,78.7615252
2/5/1986,78.7615252
2/6/1986,78.7615252
2/7/1986,78.7615252
2/8/1986,78.7615252
2/9/1986,78.7615252
2/10/1986,78.7615252
2/11/1986,78.7615252
2/12/1986,78.7615252
2/13/1986,78.7615252
2/14/1986,78.7615252
2/15/1986,78.7615252
2/16/1986,78.7615252
2/17/1986,78.7615252
2/18/1986,78.7615252
2/19/1986,78.7615252
2/20/1986,78.7615252
2/21/1986,78.7615252
2/22/1986,78.7615252
2/23/1986,78.7615252
2/24/1986,78.7615252
2/25/1986,78.7615252
2/26/1986,78.7615252
2/27/1986,78.7615252
2/28/1986,78.7615252
3/1/1986,78.7615252
3/2/1986,78.7615252
3/3/1986,78.7615252
3/4/1986,78.7615252
3/5/1986,78.7615252
3/6/1986,78.7615252
3/7/1986,78.7615252
3/8/1986,78.7615252
3/9/1986,78.7615252
3/10/1986,78.7615252
3/11/1986,78.7615252
3/12/1986,78.7615252
3/13/1986,78.7615252
3/14/1986,78.7615252
3/15/1986,78.7615252
3/16/1986,78.7615252
3/17/1986,78.7615252
3/18/1986,78.7615252
3/19/1986,78.7615252
3/20/1986,78.7615252
3/21/1986,78.7615252
3/22/1986,78.7615252
3/23/1986,78.7615252
3/24/1986,78.7615252
3/25/1986,78.7615252
3/26/1986,78.7615252
3/27/1986,78.7615252
3/28/1986,78.7615252
3/29/1986,78.7615252
3/30/1986,78.7615252
3/31/1986,78.7615252
4/1/1986,77.59469523
4/2/1986,77.59469523
4/3/1986,77.59469523
4/4/1986,77.59469523
4/5/1986,77.59469523
4/6/1986,77.59469523
4/7/1986,77.59469523
4/8/1986,77.59469523
4/9/1986,77.59469523
4/10/1986,77.59469523
4/11/1986,77.59469523
4/12/1986,77.59469523
4/13/1986,77.59469523
4/14/1986,77.59469523
4/15/1986,77.59469523
4/16/1986,77.59469523
4/17/1986,77.59469523
4/18/1986,77.59469523
4/19/1986,77.59469523
4/20/1986,77.59469523
4/21/1986,77.59469523
4/22/1986,77.59469523
4/23/1986,77.59469523
4/24/1986,77.59469523
4/25/1986,77.59469523
4/26/1986,77.59469523
4/27/1986,77.59469523
4/28/1986,77.59469523
4/29/1986,77.59469523
4/30/1986,77.59469523
5/1/1986,77.59469523
5/2/1986,77.59469523
5/3/1986,77.59469523
5/4/1986,77.59469523
5/5/1986,77.59469523
5/6/1986,77.59469523
5/7/1986,77.59469523
5/8/1986,77.59469523
5/9/1986,77.59469523
5/10/1986,77.59469523
5/11/1986,77.59469523
5/12/1986,77.59469523
5/13/1986,77.59469523
5/14/1986,77.59469523
5/15/1986,77.59469523
5/16/1986,77.59469523
5/17/1986,77.59469523
5/18/1986,77.59469523
5/19/1986,77.59469523
5/20/1986,77.59469523
5/21/1986,77.59469523
5/22/1986,77.59469523
5/23/1986,77.59469523
5/24/1986,77.59469523
5/25/1986,77.59469523
5/26/1986,77.59469523
5/27/1986,77.59469523
5/28/1986,77.59469523
5/29/1986,77.59469523
5/30/1986,77.59469523
5/31/1986,77.59469523
6/1/1986,77.59469523
6/2/1986,77.59469523
6/3/1986,77.59469523
6/4/1986,77.59469523
6/5/1986,77.59469523
6/6/1986,77.59469523
6/7/1986,77.59469523
6/8/1986,77.59469523
6/9/1986,77.59469523
6/10/1986,77.59469523
6/11/1986,77.59469523
6/12/1986,77.59469523
6/13/1986,77.59469523
6/14/1986,77.59469523
6/15/1986,77.59469523
6/16/1986,77.59469523
6/17/1986,77.59469523
6/18/1986,77.59469523
6/19/1986,77.59469523
6/20/1986,77.59469523
6/21/1986,77.59469523
6/22/1986,77.59469523
6/23/1986,77.59469523
6/24/1986,77.59469523
6/25/1986,77.59469523
6/26/1986,77.59469523
6/27/1986,77.59469523
6/28/1986,77.59469523
6/29/1986,77.59469523
6/30/1986,77.59469523
7/1/1986,87.98597817
7/2/1986,87.98597817
7/3/1986,87.98597817
7/4/1986,87.98597817
7/5/1986,87.98597817
7/6/1986,87.98597817
7/7/1986,87.98597817
7/8/1986,87.98597817
7/9/1986,87.98597817
7/10/1986,87.98597817
7/11/1986,87.98597817
7/12/1986,87.98597817
7/13/1986,87.98597817
7/14/1986,87.98597817
7/15/1986,87.98597817
7/16/1986,87.98597817
7/17/1986,87.98597817
7/18/1986,87.98597817
7/19/1986,87.98597817
7/20/1986,87.98597817
7/21/1986,87.98597817
7/22/1986,87.98597817
7/23/1986,87.98597817
7/24/1986,87.98597817
